Product_ID,Sale_Date,Sales_Rep,Region,Sales_Amount,Quantity_Sold,Product_Category,Unit_Cost,Unit_Price,Customer_Type,Discount,Payment_Method,Sales_Channel,Region_and_Sales_Rep,Month - Year date ,Profit 
1014,18-12-2023,David,East,5612.17,4,Furniture,854.68,1115.24,New,0.24,Credit Card,Retail,East-David,Dec-2023,41859.28
1059,08-11-2023,David,South,8466.7,17,Clothing,1780.14,2185.42,Returning,0.15,Credit Card,Retail,South-David,Nov-2023,14975.62
1056,27-12-2023,Bob,East,7979.67,4,Food,1612.82,1647.25,Returning,0.04,Credit Card,Retail,East-Bob,Dec-2023,38835.72
1007,28-02-2023,Charlie,East,1833.72,43,Furniture,3967.25,4272.92,New,0.27,Credit Card,Online,East-Charlie,Feb-2023,-125606.75
1003,11-05-2023,Charlie,North,6760.37,26,Electronics,3418.78,3824.1,New,0.19,Credit Card,Online,North-Charlie,May-2023,-43831.28
1023,21-07-2023,Eve,North,2282.99,4,Clothing,1532.8,1619.69,Returning,0.05,Bank Transfer,Retail,North-Eve,Jul-2023,38996.8
1018,31-08-2023,Alice,East,2260.25,1,Electronics,2315.83,2333.19,New,0.01,Cash,Retail,East-Alice,Aug-2023,42853.17
1038,04-02-2023,Charlie,North,8753.31,7,Furniture,523.02,686.25,Returning,0.04,Cash,Online,North-Charlie,Feb-2023,41299.86
1099,03-04-2023,Alice,North,2571.72,30,Furniture,4495.82,4794.01,New,0.18,Bank Transfer,Retail,North-Alice,Apr-2023,-89855.6
1015,26-07-2023,David,North,2706.15,9,Electronics,4680.35,4758.11,Returning,0.05,Bank Transfer,Online,North-David,Jul-2023,3009.85
1064,19-12-2023,Alice,West,106.47,35,Clothing,4900.03,5118.83,Returning,0.07,Credit Card,Retail,West-Alice,Dec-2023,-126222.05
1089,28-11-2023,David,West,8719.62,8,Furniture,4349.34,4629.98,Returning,0.01,Credit Card,Online,West-David,Nov-2023,10463.28
1028,01-11-2023,Bob,East,7946.69,24,Food,911.11,1214.56,New,0.22,Bank Transfer,Online,East-Bob,Nov-2023,23364.36
1074,16-12-2023,Bob,North,6310.56,19,Furniture,278.67,423.13,New,0.24,Credit Card,Online,North-Bob,Dec-2023,39981.27
1039,01-08-2023,Eve,West,7527.63,36,Clothing,2919,3125.01,New,0.24,Cash,Online,West-Eve,Aug-2023,-59945
1057,08-06-2023,Charlie,East,1605.28,43,Furniture,4567.39,4958.78,New,0.04,Cash,Retail,East-Charlie,Jun-2023,-151312.77
1017,24-01-2023,Eve,North,4637.4,27,Electronics,927.89,1399.09,Returning,0.27,Credit Card,Online,North-Eve,Jan-2023,19896.97
1086,20-10-2023,David,South,3577.07,32,Furniture,84.86,517.18,Returning,0.2,Credit Card,Retail,South-David,Oct-2023,42503.48
1090,04-01-2023,Eve,North,1028.39,14,Furniture,4037.21,4323.71,Returning,0.27,Credit Card,Online,North-Eve,Jan-2023,-11590.94
1044,08-08-2023,Alice,North,4912.69,18,Clothing,430.14,641.18,New,0.13,Cash,Online,North-Alice,Aug-2023,37403.48
1025,30-12-2023,David,West,9215.32,28,Electronics,2097.84,2270.99,New,0.13,Credit Card,Retail,West-David,Dec-2023,-13449.52
1017,20-01-2023,Bob,East,496.59,29,Clothing,3410.49,3481.72,New,0.24,Bank Transfer,Retail,East-Bob,Jan-2023,-53958.21
1013,01-06-2023,Charlie,East,2985.46,16,Furniture,1222.15,1284.36,Returning,0.03,Credit Card,Retail,East-Charlie,Jun-2023,25523.6
1084,19-02-2023,David,West,2154.66,35,Food,465.61,812.91,New,0.16,Bank Transfer,Online,West-David,Feb-2023,28679.65
1025,26-06-2023,David,North,2457.65,47,Furniture,3861.61,3998.91,New,0.25,Credit Card,Online,North-David,Jun-2023,-136392.67
1068,06-04-2023,Alice,South,9093.5,31,Clothing,3169.37,3304.15,Returning,0.25,Credit Card,Retail,South-Alice,Apr-2023,-53228.47
1010,15-04-2023,Charlie,North,4733.88,4,Food,4943.03,5442.15,Returning,0.29,Cash,Online,North-Charlie,Apr-2023,25258.88
1067,07-09-2023,Bob,North,4716.36,37,Clothing,1754.32,1856.4,New,0.21,Bank Transfer,Retail,North-Bob,Sep-2023,-19733.84
1018,27-04-2023,David,South,7629.7,17,Clothing,355.72,438.27,Returning,0.06,Bank Transfer,Online,South-David,Apr-2023,38995.76
1100,20-12-2023,David,West,1629.47,39,Electronics,3685.03,3743.39,New,0.01,Bank Transfer,Online,West-David,Dec-2023,-98436.17
1086,16-08-2023,Alice,East,4923.93,48,Food,2632.58,2926.68,Returning,0.14,Cash,Online,East-Alice,Aug-2023,-81209.84
